MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
30,4,60.0,6911,1,0,3,3,0,2,0,3,1,2,0,2,5,5,1924,1950,1,1,13,14,2,0.0,3,4,2,3,3,2,3,405.0,5,0.0,740.0,1145.0,1,4,1,4,1301,0,0.0,1301,0.0,0.0,1,0,2,1,1,5,2,0,2,5,1965.0,2,2.0,440.0,4,4,2,0,0,0,0,0,0,0,2,2,0,10,2009,8,4,100000
60,1,72.0,8640,1,0,3,3,0,4,0,21,2,2,0,5,7,5,2009,2009,1,1,12,13,2,0.0,3,4,2,2,3,2,2,24.0,5,0.0,732.0,756.0,1,0,1,4,764,783,0.0,1547,0.0,0.0,2,1,3,1,2,7,6,0,2,1,2009.0,2,2.0,614.0,4,4,2,169,45,0,0,0,0,0,2,2,0,6,2010,2,4,215200
60,3,82.0,9430,1,0,3,3,0,4,0,15,2,2,0,5,8,5,1999,1999,1,1,12,13,1,673.0,2,4,2,2,3,2,2,1163.0,5,0.0,89.0,1252.0,1,0,1,4,1268,1097,0.0,2365,1.0,0.0,2,1,3,1,2,8,6,1,2,1,1999.0,1,3.0,856.0,4,4,2,0,128,0,0,180,0,0,2,2,0,7,2009,8,4,337000
120,3,30.0,9549,1,0,0,3,0,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,2,0.0,2,2,2,2,1,0,3,437.0,2,1057.0,0.0,1494.0,1,0,1,4,1494,0,0.0,1494,1.0,0.0,1,1,2,1,0,6,6,1,2,1,1995.0,0,2.0,481.0,4,4,2,0,30,0,0,216,0,0,2,2,0,4,2006,8,4,270000
20,3,75.0,14587,1,0,0,3,0,4,0,21,2,2,0,2,9,5,2008,2008,1,1,12,13,3,284.0,2,4,2,2,3,3,5,0.0,5,0.0,1498.0,1498.0,1,0,1,4,1506,0,0.0,1506,0.0,0.0,2,0,2,1,0,6,6,1,2,1,2008.0,0,2.0,592.0,4,4,2,0,174,0,0,0,0,0,2,2,0,8,2008,6,5,264132
60,3,80.0,10421,1,0,3,3,0,4,0,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,42.0,3,4,1,2,3,3,2,394.0,5,0.0,586.0,980.0,1,4,1,4,980,734,0.0,1714,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1988.0,2,2.0,496.0,4,4,2,228,66,156,0,0,0,0,2,2,500,3,2010,8,4,196500
50,3,75.0,12508,1,0,0,3,0,4,0,11,2,2,0,0,6,7,1940,1985,1,1,12,13,2,0.0,3,4,1,2,3,2,0,660.0,5,0.0,323.0,983.0,1,0,1,4,983,767,0.0,1750,1.0,0.0,2,0,4,1,3,7,4,0,2,1,1989.0,2,1.0,423.0,4,4,2,245,0,156,0,0,0,0,2,2,1300,7,2008,8,4,160000
20,3,70.0,9100,1,0,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,3,1,12,13,2,0.0,2,4,2,2,3,3,2,24.0,5,0.0,1836.0,1860.0,1,0,1,4,1836,0,0.0,1836,0.0,0.0,2,0,3,1,2,8,6,1,2,1,2004.0,0,2.0,484.0,4,4,2,120,33,0,0,0,0,0,2,2,0,10,2006,8,4,216837
60,3,47.0,53504,1,0,1,1,0,1,1,22,2,2,0,5,8,5,2003,2003,3,1,5,15,1,603.0,0,4,2,2,3,1,0,1416.0,5,0.0,234.0,1650.0,1,0,1,4,1690,1589,0.0,3279,1.0,0.0,3,1,4,1,0,12,4,1,2,3,2003.0,0,3.0,841.0,4,4,2,503,36,0,0,210,0,0,2,2,0,6,2010,8,4,538000
85,3,68.0,7252,1,0,0,3,0,1,0,19,2,2,0,6,5,5,1982,1982,3,1,13,14,2,0.0,3,4,1,2,3,0,2,685.0,5,0.0,173.0,858.0,1,4,1,4,858,0,0.0,858,1.0,0.0,1,0,2,1,3,5,6,0,2,5,1983.0,2,2.0,576.0,4,4,2,120,0,0,0,0,0,0,2,2,0,4,2009,8,4,134900
20,3,67.0,8877,1,0,3,3,0,4,0,7,2,2,0,2,4,5,1951,1951,1,1,13,14,2,0.0,3,4,1,1,0,3,3,836.0,5,0.0,0.0,836.0,1,4,1,1,1220,0,0.0,1220,0.0,0.0,1,0,2,1,3,6,6,0,2,5,1951.0,2,2.0,396.0,4,4,2,0,0,0,0,0,0,0,2,2,0,4,2006,0,4,102000
80,3,94.0,7819,1,0,3,3,0,4,0,7,2,2,0,7,6,5,1976,1976,1,1,9,10,2,0.0,3,4,1,3,3,0,0,422.0,1,127.0,480.0,1029.0,1,4,1,4,1117,0,0.0,1117,1.0,0.0,1,0,3,1,3,6,6,1,4,5,1976.0,2,2.0,672.0,4,4,2,144,0,0,0,0,0,0,2,2,0,3,2010,8,0,107000
20,3,70.0,10150,1,0,3,3,0,4,0,12,1,2,0,2,5,5,1958,1958,1,1,13,14,2,1.0,3,4,1,3,3,3,4,456.0,5,0.0,456.0,912.0,1,0,1,0,912,0,0.0,912,0.0,0.0,1,0,2,1,3,5,6,0,2,1,1958.0,1,1.0,275.0,4,4,2,0,0,0,0,0,0,0,2,2,0,7,2007,0,4,114500
20,3,110.0,14226,1,0,3,3,0,0,0,16,2,2,0,2,8,5,2006,2006,3,1,12,13,1,375.0,2,4,2,2,3,0,5,0.0,5,0.0,1935.0,1935.0,1,2,1,4,1973,0,0.0,1973,0.0,0.0,2,0,3,1,2,9,6,1,2,1,2006.0,0,3.0,895.0,4,4,2,315,45,0,0,0,0,0,2,2,0,7,2007,6,5,395000
120,4,32.0,4500,1,0,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,320.0,3,4,2,0,3,3,2,866.0,5,0.0,338.0,1204.0,1,0,1,4,1204,0,0.0,1204,1.0,0.0,2,0,2,1,3,5,6,0,2,1,1998.0,0,2.0,412.0,4,4,2,0,247,0,0,0,0,0,2,2,0,6,2009,8,4,162000
20,3,86.0,11210,1,0,0,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,1,240.0,2,4,2,2,3,0,2,20.0,5,0.0,1594.0,1614.0,1,0,1,4,1614,0,0.0,1614,0.0,0.0,2,0,3,1,2,7,6,0,2,1,2005.0,1,3.0,865.0,4,4,2,144,59,0,0,0,0,0,2,2,0,7,2006,6,5,221500
20,3,100.0,13350,1,0,0,3,0,4,0,19,2,2,0,2,5,5,1974,1974,3,1,6,10,2,0.0,3,4,1,3,3,3,0,762.0,5,0.0,102.0,864.0,1,4,1,4,894,0,0.0,894,1.0,0.0,1,0,3,1,3,5,6,1,1,1,1974.0,2,2.0,440.0,4,4,2,241,0,0,0,0,0,0,2,2,0,6,2006,8,4,142500
90,2,60.0,8400,1,0,3,3,0,4,0,20,1,2,2,2,5,5,1977,1977,1,1,9,10,1,320.0,3,4,3,3,3,3,5,0.0,5,0.0,0.0,0.0,1,4,1,4,2020,0,0.0,2020,0.0,0.0,2,0,4,2,3,10,6,2,4,5,1977.0,2,2.0,630.0,4,4,2,0,0,0,0,0,0,0,2,2,0,10,2007,8,4,144000
90,3,78.0,10530,1,0,3,3,0,4,0,11,2,2,2,6,6,5,1977,1977,1,1,9,7,1,90.0,3,4,1,2,3,1,2,975.0,5,0.0,0.0,975.0,1,4,1,4,1004,0,0.0,1004,1.0,0.0,1,0,2,1,3,4,6,0,2,1,1977.0,2,2.0,504.0,4,4,2,0,0,0,0,0,0,0,2,2,0,5,2006,8,4,135000
20,3,63.0,7875,1,0,3,3,0,4,0,8,2,2,0,2,7,5,1995,1996,1,1,6,6,1,38.0,3,4,2,2,1,3,5,0.0,5,0.0,1237.0,1237.0,1,2,1,4,1253,0,0.0,1253,0.0,0.0,2,0,3,1,3,6,6,1,4,1,1995.0,0,2.0,402.0,4,4,2,220,21,0,0,0,0,0,2,2,0,6,2007,8,4,176000
60,3,65.0,7153,1,0,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,12,13,2,0.0,2,2,2,2,3,3,0,387.0,5,0.0,374.0,761.0,1,0,1,4,810,793,0.0,1603,0.0,0.0,2,1,3,1,2,7,6,0,2,1,1992.0,1,2.0,484.0,4,4,2,0,124,0,0,0,0,0,2,2,0,7,2006,8,4,175900
20,3,67.0,16285,1,0,1,3,0,4,0,5,2,2,0,2,7,5,2001,2002,1,1,12,13,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1413.0,1413.0,1,0,1,4,1430,0,0.0,1430,0.0,0.0,2,0,3,1,2,6,6,0,2,1,2001.0,1,2.0,605.0,4,4,2,0,33,0,0,0,0,0,2,2,0,6,2009,8,4,187100
85,3,68.0,9101,1,0,0,3,0,0,0,11,2,2,0,6,5,6,1978,1978,1,1,9,10,1,104.0,3,2,2,2,3,0,2,1097.0,5,0.0,0.0,1097.0,1,0,1,4,1110,0,0.0,1110,1.0,0.0,1,0,1,1,2,4,6,1,4,1,1978.0,0,2.0,602.0,4,4,2,303,30,0,0,0,0,0,2,2,0,7,2009,8,4,165500
75,4,35.0,6300,1,0,3,3,0,4,0,17,2,2,0,4,6,6,1914,2001,1,1,13,15,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,742.0,742.0,1,0,1,4,742,742,0.0,1484,0.0,0.0,2,0,3,1,3,9,6,1,2,1,1979.0,2,0.0,0.0,4,4,2,0,291,134,0,0,0,0,2,2,0,6,2008,8,4,128000
20,3,68.0,9790,1,0,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,14,2,0.0,3,4,1,3,3,3,4,251.0,3,630.0,491.0,1372.0,1,4,1,4,1342,0,0.0,1342,0.0,0.0,2,0,3,1,3,7,6,1,2,1,1967.0,2,2.0,457.0,4,4,2,0,0,0,0,197,0,0,2,2,0,9,2009,8,4,161500
50,4,60.0,10800,1,0,3,3,0,4,0,17,0,2,0,0,5,6,1915,1950,1,1,8,8,2,0.0,3,2,2,1,3,3,3,686.0,5,0.0,0.0,686.0,1,4,1,4,966,686,0.0,1652,1.0,0.0,2,0,4,1,3,7,6,0,2,5,1961.0,2,1.0,416.0,4,4,2,0,0,196,0,0,0,0,2,2,1200,6,2010,8,4,139000
60,3,76.0,10142,1,0,0,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,12,13,2,0.0,2,4,2,2,3,3,2,656.0,5,0.0,300.0,956.0,1,0,1,4,956,1128,0.0,2084,1.0,0.0,2,1,4,1,2,8,6,0,2,3,2004.0,1,2.0,618.0,4,4,2,0,45,0,0,0,0,0,2,2,0,1,2010,8,4,233000
20,4,50.0,6000,1,0,3,3,0,0,0,17,2,2,0,2,4,7,1954,2000,1,1,8,8,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,901.0,901.0,1,0,1,4,901,0,0.0,901,0.0,0.0,1,0,2,1,3,4,6,0,2,5,1954.0,2,1.0,281.0,1,4,2,0,0,0,0,0,0,0,2,2,0,8,2008,8,4,107900
60,3,68.0,12205,1,0,0,2,0,4,0,4,2,2,0,5,6,8,1966,2007,1,1,6,6,1,157.0,3,4,1,3,0,1,3,568.0,5,0.0,264.0,832.0,1,2,1,4,976,1111,0.0,2087,0.0,0.0,2,1,5,1,2,9,6,0,2,1,1966.0,0,2.0,444.0,4,4,2,133,168,0,0,0,0,0,2,2,0,7,2007,8,4,187500
120,3,43.0,3182,1,0,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,11.0,2,4,2,2,3,3,2,16.0,5,0.0,1129.0,1145.0,1,0,1,4,1145,0,0.0,1145,0.0,0.0,2,0,2,1,2,5,6,1,2,1,2005.0,0,2.0,397.0,4,4,2,100,16,0,0,0,0,0,2,2,0,9,2009,8,4,160200
80,3,68.0,11333,1,0,0,3,0,0,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,2,0.0,3,4,2,2,3,0,0,539.0,5,0.0,490.0,1029.0,1,4,1,4,1062,0,0.0,1062,1.0,0.0,1,0,3,1,3,5,6,2,4,1,1976.0,1,2.0,539.0,4,4,2,120,0,0,0,0,0,0,2,2,0,5,2007,8,4,146800
60,3,92.0,9920,1,0,0,3,0,1,0,15,2,2,0,5,7,5,1996,1997,1,1,8,8,2,0.0,2,4,2,2,3,0,2,862.0,5,0.0,255.0,1117.0,1,0,1,4,1127,886,0.0,2013,1.0,0.0,2,1,3,1,3,8,6,1,4,1,1997.0,2,2.0,455.0,4,4,2,180,130,0,0,0,0,0,2,2,0,6,2007,8,4,269790
20,3,76.0,9158,1,0,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,5,5,3,140.0,2,4,2,2,3,0,5,0.0,5,0.0,1496.0,1496.0,1,0,1,4,1496,0,0.0,1496,0.0,0.0,2,0,3,1,2,7,6,0,2,1,2007.0,0,2.0,474.0,4,4,2,168,130,0,0,0,0,0,2,2,0,6,2007,6,5,225000
60,3,68.0,10832,1,0,0,3,0,0,0,8,2,2,0,5,7,5,1994,1996,1,1,8,8,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,712.0,712.0,1,0,1,4,1086,809,0.0,1895,0.0,0.0,2,1,3,1,2,7,6,1,4,1,1994.0,0,2.0,409.0,4,4,2,143,46,0,0,0,0,0,2,2,500,10,2008,8,4,194500
60,3,70.0,8400,1,0,3,3,0,4,0,20,2,2,0,5,6,6,1980,1981,1,1,6,6,1,130.0,3,4,1,2,3,3,5,0.0,5,0.0,650.0,650.0,1,4,1,4,888,676,0.0,1564,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1980.0,2,2.0,476.0,4,4,2,0,50,0,0,204,0,0,2,2,0,4,2010,8,4,171000
20,3,71.0,8197,1,0,3,3,0,4,0,19,2,2,0,2,6,5,1977,1977,1,1,9,10,1,148.0,3,4,1,3,3,3,5,0.0,5,0.0,660.0,660.0,1,0,1,4,1285,0,0.0,1285,0.0,0.0,1,1,3,1,3,7,6,1,4,1,1977.0,1,2.0,528.0,4,4,2,138,0,0,0,0,0,0,2,2,0,4,2007,8,4,143500
20,3,57.0,7677,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1953,1953,1,1,12,13,2,0.0,3,4,1,3,3,3,1,570.0,5,0.0,203.0,773.0,1,2,1,4,773,0,0.0,773,0.0,0.0,1,0,2,1,3,4,6,0,2,1,1953.0,2,1.0,240.0,4,4,2,0,0,0,0,0,0,0,2,2,0,4,2008,8,0,110000
60,3,104.0,13518,1,0,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,3,860.0,0,4,2,0,3,3,5,0.0,5,0.0,1926.0,1926.0,1,0,1,4,1966,1174,0.0,3140,0.0,0.0,3,1,4,1,0,11,6,2,2,3,2009.0,0,3.0,820.0,4,4,2,144,78,0,0,0,0,0,2,2,0,7,2009,6,5,485000
50,3,60.0,7200,1,0,3,3,0,0,0,18,1,2,0,0,5,7,1937,1950,1,1,13,14,1,252.0,3,4,0,2,3,3,0,569.0,5,0.0,162.0,731.0,1,0,1,4,981,787,0.0,1768,1.0,0.0,1,1,3,1,2,7,6,2,4,5,1939.0,2,1.0,240.0,4,4,2,0,0,264,0,0,0,0,2,2,0,6,2007,8,4,175000
60,3,79.0,12798,1,0,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,12,13,2,0.0,3,4,2,2,3,1,2,462.0,5,0.0,154.0,616.0,1,2,1,4,616,1072,0.0,1688,1.0,0.0,2,1,4,1,2,8,6,0,2,1,1997.0,1,2.0,603.0,4,4,2,403,114,185,0,0,0,0,2,2,400,5,2008,8,4,200000
30,4,40.0,4800,1,0,3,3,0,4,0,9,2,2,0,2,4,7,1916,1990,1,1,8,8,2,0.0,3,4,1,3,3,3,3,197.0,5,0.0,999.0,1196.0,1,0,1,0,1196,0,0.0,1196,1.0,0.0,1,0,2,1,3,5,6,0,2,5,1957.0,2,2.0,440.0,4,4,2,0,0,0,0,0,0,0,2,2,0,7,2007,8,4,109900
60,3,63.0,8199,1,0,3,3,0,4,0,5,2,2,0,5,7,5,2005,2005,1,1,14,15,2,0.0,2,4,2,2,3,0,2,648.0,5,0.0,80.0,728.0,1,0,1,4,728,728,0.0,1456,1.0,0.0,2,1,3,1,2,7,6,1,2,1,2005.0,0,2.0,410.0,4,4,2,36,18,0,0,0,0,0,2,2,0,10,2008,8,4,189000
60,3,107.0,13891,1,0,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,3,424.0,0,4,2,0,3,1,5,0.0,5,0.0,1734.0,1734.0,1,0,1,4,1734,1088,0.0,2822,0.0,0.0,3,1,4,1,0,12,6,1,2,3,2009.0,1,3.0,1020.0,4,4,2,52,170,0,0,192,0,0,2,2,0,1,2009,6,5,582933
20,3,75.0,9000,1,0,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,13,14,2,0.0,3,4,1,3,3,3,3,812.0,5,0.0,124.0,936.0,1,4,1,4,1128,0,0.0,1128,0.0,0.0,1,0,2,1,3,5,2,0,2,1,1954.0,2,1.0,286.0,4,4,2,0,0,0,0,0,0,0,1,2,0,6,2006,8,3,118000
20,3,91.0,12274,1,0,0,3,0,2,0,21,2,2,0,2,7,5,2008,2008,1,1,12,13,3,256.0,2,4,2,2,3,3,5,0.0,5,0.0,1417.0,1417.0,1,0,1,4,1428,0,0.0,1428,0.0,0.0,2,0,3,1,0,6,6,0,2,1,2008.0,1,2.0,554.0,4,4,2,0,60,0,0,0,0,0,2,2,0,7,2008,6,5,227680
80,3,75.0,9750,1,0,3,3,0,4,0,12,2,2,0,7,5,5,1967,1967,1,1,12,13,2,0.0,3,4,2,3,3,0,0,400.0,4,480.0,100.0,980.0,1,2,1,4,980,0,0.0,980,0.0,0.0,2,0,3,1,3,6,6,0,2,1,1967.0,0,1.0,384.0,4,4,2,68,0,0,0,0,0,0,2,2,0,10,2006,8,4,135500
70,3,144.0,21384,1,0,3,3,0,4,0,3,2,2,0,5,5,6,1923,2004,1,1,13,14,2,0.0,3,4,1,3,3,1,2,1309.0,5,0.0,15.0,1324.0,1,0,1,4,1072,504,0.0,1576,2.0,0.0,1,1,3,1,2,6,6,1,4,1,1923.0,1,2.0,528.0,4,4,2,0,312,0,0,0,0,0,2,2,0,5,2009,8,4,223500
80,3,85.0,13400,1,0,3,3,0,4,0,12,2,2,0,7,5,5,1966,1966,1,1,12,13,1,1047.0,3,4,1,3,3,0,0,516.0,1,128.0,380.0,1024.0,1,4,1,4,1086,0,0.0,1086,1.0,0.0,1,0,3,1,3,6,6,1,2,1,1966.0,1,2.0,484.0,4,4,2,0,0,0,0,0,0,0,1,2,0,6,2006,8,4,159950
75,4,90.0,8100,1,0,3,3,0,0,0,17,2,2,0,4,5,5,1898,1965,3,1,0,0,2,0.0,3,4,2,3,3,3,5,0.0,5,0.0,849.0,849.0,1,4,0,0,1075,1063,0.0,2138,0.0,0.0,2,0,2,3,3,11,6,0,2,5,1910.0,2,2.0,360.0,1,3,0,40,156,0,0,0,0,0,2,2,0,11,2009,8,4,106000
20,3,78.0,10140,1,0,3,3,0,4,0,14,2,2,0,2,6,6,1974,1999,3,1,6,6,1,99.0,3,4,1,3,3,3,0,663.0,3,377.0,0.0,1040.0,1,1,1,4,1309,0,0.0,1309,1.0,0.0,1,1,3,1,2,5,6,1,1,1,1974.0,1,2.0,484.0,4,4,2,265,0,0,0,0,648,1,0,2,0,1,2006,8,4,181000
120,4,68.0,4438,1,0,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,1,169.0,2,4,2,2,3,1,2,662.0,5,0.0,186.0,848.0,1,0,1,4,848,0,0.0,848,1.0,0.0,1,0,1,1,2,4,6,1,2,1,2004.0,0,2.0,420.0,4,4,2,140,0,0,0,0,0,0,2,2,0,6,2008,3,4,144500
20,0,66.0,8712,0,0,3,0,0,4,1,9,2,2,0,2,5,5,1952,1952,3,1,13,14,2,0.0,1,4,1,3,3,0,5,0.0,5,0.0,540.0,540.0,1,4,0,0,1044,0,0.0,1044,0.0,0.0,1,0,2,1,1,4,6,0,2,2,1952.0,2,2.0,504.0,4,4,0,0,0,0,0,0,0,0,2,2,54,6,2010,8,2,55993
20,3,75.0,9750,1,0,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,1,1,8,8,1,243.0,3,4,1,3,3,3,4,608.0,5,0.0,834.0,1442.0,1,2,1,4,1442,0,0.0,1442,0.0,0.0,1,1,4,1,3,7,6,0,2,1,1958.0,1,1.0,301.0,4,4,2,0,0,275,0,0,0,0,2,2,500,4,2007,0,4,157900
50,3,45.0,8248,1,0,3,3,0,4,0,7,2,2,0,0,5,7,1918,1950,1,1,11,12,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,686.0,686.0,2,2,1,4,686,564,0.0,1250,0.0,1.0,1,1,3,1,1,7,6,0,2,5,1955.0,2,1.0,280.0,4,4,1,207,0,96,0,0,0,0,2,2,0,7,2006,8,4,116000
20,3,48.0,12137,1,0,1,3,0,1,0,5,2,2,0,2,7,5,1998,1998,1,1,12,13,1,442.0,3,4,2,2,3,3,5,0.0,5,0.0,1649.0,1649.0,1,0,1,4,1661,0,0.0,1661,0.0,0.0,2,0,3,1,2,6,6,0,2,1,1998.0,1,2.0,598.0,4,4,2,0,34,0,0,0,0,0,2,2,0,5,2010,8,4,224900
20,3,68.0,11425,1,0,0,3,0,0,0,12,2,2,0,2,5,6,1954,1954,1,1,3,3,2,0.0,3,4,1,3,3,3,1,486.0,5,0.0,522.0,1008.0,1,2,1,4,1008,0,0.0,1008,0.0,0.0,1,0,2,1,3,4,6,1,2,1,1954.0,1,1.0,275.0,4,4,2,0,0,120,0,0,0,0,2,2,0,7,2006,8,4,137000
20,3,68.0,13265,1,0,0,3,0,1,0,11,2,2,0,2,8,5,2002,2002,3,1,5,5,1,148.0,2,4,2,2,3,3,2,1218.0,5,0.0,350.0,1568.0,1,0,1,4,1689,0,0.0,1689,1.0,0.0,2,0,3,1,2,7,6,2,2,1,2002.0,1,3.0,857.0,4,4,2,150,59,0,0,0,0,0,2,2,0,7,2008,8,4,271000
80,3,80.0,8816,1,0,3,3,0,4,0,4,2,2,0,7,6,7,1971,1971,1,1,6,6,1,80.0,3,4,1,3,3,0,2,504.0,5,0.0,506.0,1010.0,1,2,1,4,1052,0,0.0,1052,1.0,0.0,1,0,3,1,3,6,6,0,2,1,1971.0,2,2.0,440.0,4,4,2,0,0,0,0,0,0,0,2,2,0,6,2010,8,4,155000
120,3,44.0,6371,1,0,0,3,0,4,0,16,2,2,4,2,7,5,2009,2010,1,1,12,13,3,128.0,2,4,2,2,3,2,2,733.0,5,0.0,625.0,1358.0,1,0,1,4,1358,0,0.0,1358,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2010.0,1,2.0,484.0,4,4,2,192,35,0,0,0,0,0,2,2,0,6,2010,6,5,224000
60,3,72.0,7226,1,0,0,3,0,1,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,798.0,798.0,1,0,1,4,798,842,0.0,1640,0.0,0.0,2,1,3,1,2,6,6,0,2,1,2003.0,1,2.0,595.0,4,4,2,0,45,0,0,0,0,0,2,2,0,6,2008,8,4,183000
20,4,60.0,6000,1,1,3,0,0,4,1,17,2,2,1,2,4,4,1953,1953,1,1,8,8,2,0.0,1,4,1,1,3,3,5,0.0,5,0.0,936.0,936.0,1,4,0,4,936,0,0.0,936,0.0,0.0,1,0,2,1,3,4,3,0,2,5,1974.0,2,2.0,576.0,4,4,2,0,32,112,0,0,0,0,2,2,0,2,2009,8,4,93000
60,3,68.0,12394,1,0,0,3,0,0,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,2,0.0,2,4,2,2,3,1,5,0.0,5,0.0,847.0,847.0,1,0,1,4,847,886,0.0,1733,0.0,0.0,2,1,3,1,2,7,6,1,2,3,2003.0,0,2.0,433.0,4,4,2,100,48,0,0,0,0,0,2,2,0,10,2007,8,3,225000
50,3,60.0,9900,1,0,3,3,0,4,0,18,2,2,0,0,6,7,1940,1950,1,1,12,13,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,778.0,778.0,1,4,1,4,944,545,0.0,1489,0.0,0.0,2,0,3,1,3,7,6,1,2,5,1940.0,2,1.0,240.0,4,4,2,335,0,0,0,0,0,0,1,2,0,7,2009,8,4,139500
20,1,81.0,11216,1,0,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,1,3,5,0.0,5,0.0,1489.0,1489.0,1,0,1,4,1489,0,0.0,1489,0.0,0.0,2,0,3,1,2,7,6,1,2,1,2006.0,1,2.0,776.0,4,4,2,0,140,0,0,0,0,0,2,2,0,6,2006,6,5,232600
20,3,114.0,14803,1,0,3,3,0,4,0,16,4,4,0,2,10,5,2007,2008,3,1,5,5,1,816.0,0,4,2,0,3,0,2,1636.0,5,0.0,442.0,2078.0,1,0,1,4,2084,0,0.0,2084,1.0,0.0,2,0,2,1,0,7,6,1,2,1,2007.0,0,3.0,1220.0,4,4,2,188,45,0,0,0,0,0,2,2,0,6,2008,6,5,385000
45,4,50.0,6130,1,0,3,3,0,4,0,3,2,2,0,1,5,6,1924,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,0,784.0,5,0.0,0.0,784.0,1,2,1,4,784,0,0.0,784,1.0,0.0,1,0,2,1,2,5,6,0,2,1,1979.0,2,0.0,0.0,4,4,2,0,0,116,0,0,0,0,2,2,0,5,2008,8,4,109500
20,3,65.0,8529,1,0,0,3,0,4,0,20,2,2,0,2,7,5,2001,2001,1,1,12,13,2,0.0,2,4,2,2,3,3,2,20.0,5,0.0,1434.0,1454.0,1,0,1,4,1434,0,0.0,1434,0.0,0.0,2,0,3,1,2,6,6,1,4,1,2001.0,1,2.0,527.0,4,4,2,290,39,0,0,0,0,0,2,2,0,4,2009,8,4,189000
60,3,68.0,28698,1,0,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,5,9,10,2,0.0,3,4,2,3,1,1,3,249.0,0,764.0,0.0,1013.0,1,4,1,4,1160,966,0.0,2126,0.0,1.0,2,1,3,1,3,7,3,0,2,1,1967.0,0,2.0,538.0,4,4,2,486,0,0,0,225,0,0,2,2,0,6,2009,8,0,185000
160,1,24.0,2544,1,1,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,1,8,8,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,600.0,600.0,1,0,1,4,520,623,80.0,1223,0.0,0.0,2,1,2,1,2,4,6,0,2,5,2005.0,1,2.0,480.0,4,4,2,0,166,0,0,0,0,0,2,2,0,7,2006,8,4,147400
